;Date;TypeA;TypeB;TypeC;TypeD;TypeE;TypeG;Organic;Year;Sales;City;AveragePrice;format
10;16/10/2018;2904;3742;0;1846;59;0;organic;2018;Eko;Jayapura;26520;minimarket
11;09/10/2018;1750;2997;0;1109;107;0;organic;2018;Eko;Jakarta;31200;minimarket
12;02/10/2018;1150;3520;0;489;222;0;organic;2018;Mei;Jakarta;34060;minimarket
13;25/09/2018;1537;3148;0;843;50;0;organic;2018;Edelyn;Jakarta;32110;minimarket
14;18/09/2018;2974;3091;0;1495;327;0;organic;2018;Clarissa;Jakarta;27690;minimarket
15;11/09/2018;3684;3192;0;584;1380;0;organic;2018;Eko;Jakarta;28080;minimarket
16;04/09/2018;3685;3164;0;562;1504;0;organic;2018;Clarissa;Palembang;27950;minimarket
17;28/08/2018;3374;3328;0;443;1381;0;organic;2018;Clarissa;Makassar;28340;minimarket
18;21/08/2018;4112;2937;0;524;1612;0;organic;2018;Eko;Bandung;27040;minimarket
19;14/08/2018;3418;3562;0;581;1661;0;organic;2018;Viola;Makassar;27690;minimarket
20;07/08/2018;3641;3890;0;434;1684;0;organic;2018;Mei;Surabaya;27690;minimarket
21;31/07/2018;4127;3944;0;472;1820;0;organic;2018;Mei;Palembang;28470;minimarket
22;24/07/2018;4721;4140;0;462;2134;0;organic;2018;Mei;Jakarta;27040;minimarket
23;17/07/2018;6637;4591;0;432;2557;0;organic;2018;Edelyn;Palembang;23010;minimarket
24;10/07/2018;6135;4632;0;421;2806;0;organic;2018;Mei;Jakarta;23660;minimarket
25;03/07/2018;6215;4301;0;454;3086;0;organic;2018;Edelyn;Makassar;21450;minimarket
26;26/06/2018;6128;4823;0;648;2268;0;organic;2018;Mei;Palembang;21580;minimarket
27;19/06/2018;5593;9680;0;484;1339;0;organic;2018;Clarissa;Surabaya;21970;minimarket
28;12/06/2018;7297;5159;0;1185;708;0;organic;2018;Clarissa;Jakarta;19630;minimarket
29;05/06/2018;5651;4638;0;574;1836;0;organic;2018;Viola;Palembang;19760;minimarket
30;29/05/2018;5317;11018;0;415;2438;0;organic;2018;Viola;Surabaya;19110;minimarket
31;22/05/2018;5249;6144;0;304;2967;0;organic;2018;Mei;Medan;19760;minimarket
32;15/05/2018;6930;11800;0;419;3926;0;organic;2018;Clarissa;Palembang;17810;minimarket
33;08/05/2018;6947;3839;0;524;2877;0;organic;2018;Edelyn;Jakarta;18330;minimarket
34;01/05/2018;10863;3559;0;1555;3540;0;organic;2018;Viola;Jayapura;16900;minimarket
35;24/04/2018;19535;9311;0;1073;3580;0;organic;2018;Edelyn;Medan;18070;minimarket
36;17/04/2018;7150;8259;0;729;2256;0;organic;2018;Clarissa;Jakarta;19890;minimarket
37;10/04/2018;6553;2195;0;4131;1041;0;organic;2018;Edelyn;BalikPapan;17940;minimarket
38;03/04/2018;7694;1684;0;3146;758;0;organic;2018;Viola;Jakarta;16250;minimarket
39;27/03/2018;6597;2101;0;2259;364;0;organic;2018;Viola;BalikPapan;20020;minimarket
40;20/03/2018;5964;1870;0;2071;193;0;organic;2018;Clarissa;Jakarta;20410;minimarket
41;13/03/2018;5810;1768;0;3587;40;0;organic;2018;Mei;Jakarta;19110;minimarket
42;06/03/2018;5687;1414;0;4872;465;0;organic;2018;Clarissa;Palembang;19240;minimarket
43;28/02/2018;5124;1445;0;3988;110;0;organic;2018;Clarissa;Makassar;19760;minimarket
44;21/02/2018;4296;1488;0;2821;618;0;organic;2018;Viola;Jakarta;21190;minimarket
45;14/02/2018;6180;1601;0;3027;1252;0;organic;2018;Clarissa;Makassar;17420;minimarket
46;07/02/2018;5809;992;0;2401;272;0;organic;2018;Clarissa;BalikPapan;20800;minimarket
47;31/01/2018;5035;1073;0;1949;78;0;organic;2018;Viola;Surabaya;19890;minimarket
48;24/01/2018;5138;1669;0;2188;64;0;organic;2018;Mei;BalikPapan;20930;minimarket
49;17/01/2018;6758;1864;0;2242;62;0;organic;2018;Mei;Jakarta;18980;minimarket
50;10/01/2018;7104;1765;0;4179;97;0;organic;2018;Viola;Palembang;17550;minimarket
51;03/01/2018;6889;1037;0;2619;105;0;organic;2018;Clarissa;Jakarta;20930;minimarket
0;25/12/2018;708;3;0;6823;249;0;organic;2018;Edelyn;Jakarta;19240;minimarket
1;18/12/2018;693;14;0;5309;413;0;organic;2018;Clarissa;Jakarta;19240;minimarket
2;11/12/2018;756;17;0;6516;485;0;organic;2018;Viola;Jakarta;19760;minimarket
3;04/12/2018;893;9;0;6548;459;0;organic;2018;Viola;Palembang;19890;minimarket
4;27/11/2018;660;7;2;5638;418;0;organic;2018;Viola;BalikPapan;19890;minimarket
5;20/11/2018;832;18;0;6228;420;0;organic;2018;Viola;Surabaya;19890;minimarket
6;13/11/2018;873;7;0;6548;436;0;organic;2018;Viola;Bandung;19890;minimarket
7;06/11/2018;891;74;0;6635;422;0;organic;2018;Clarissa;BalikPapan;19890;minimarket
8;30/10/2018;949;60;0;7249;449;0;organic;2018;Edelyn;Medan;20020;minimarket
9;23/10/2018;1010;88;0;7225;574;0;organic;2018;Viola;Medan;19760;minimarket
10;16/10/2018;969;133;0;7686;425;0;organic;2018;Edelyn;Bandung;19890;minimarket
11;09/10/2018;1003;103;0;7952;541;0;organic;2018;Mei;Makassar;19630;minimarket
12;02/10/2018;796;105;0;8683;422;0;organic;2018;Clarissa;Bandung;19890;minimarket
13;25/09/2018;1033;129;0;7152;501;0;organic;2018;Viola;Makassar;19890;minimarket
14;18/09/2018;1153;157;0;5973;305;0;organic;2018;Clarissa;Jayapura;19630;minimarket
15;11/09/2018;1074;115;0;4523;384;0;organic;2018;Edelyn;Jakarta;19370;minimarket
16;04/09/2018;927;128;0;4183;35;0;organic;2018;Viola;Jayapura;19890;minimarket
17;28/08/2018;713;225;0;3503;209;0;organic;2018;Viola;Jakarta;19760;minimarket
18;21/08/2018;741;170;0;4523;8;0;organic;2018;Eko;Medan;20020;minimarket
19;14/08/2018;916;208;0;4671;165;0;organic;2018;Clarissa;Jayapura;20020;minimarket
20;07/08/2018;861;175;0;3939;108;0;organic;2018;Viola;Jakarta;20020;minimarket
21;31/07/2018;844;246;3;5062;0;0;organic;2018;Eko;Jakarta;19370;minimarket
22;24/07/2018;657;164;0;4667;7;0;organic;2018;Viola;BalikPapan;18980;minimarket
23;17/07/2018;608;197;0;5069;21;0;organic;2018;Clarissa;Jakarta;18720;minimarket
24;10/07/2018;333;537;0;1699;104;0;organic;2018;Edelyn;Jakarta;19370;minimarket
25;03/07/2018;252;526;0;2618;91;0;organic;2018;Clarissa;Jayapura;19110;minimarket
26;26/06/2018;545;257;0;4769;0;0;organic;2018;Mei;Makassar;19240;minimarket
27;19/06/2018;566;212;12;6552;4;0;organic;2018;Edelyn;Surabaya;18590;minimarket
28;12/06/2018;690;178;32;4906;79;0;organic;2018;Viola;Medan;19110;minimarket
29;05/06/2018;841;201;7;4576;15;0;organic;2018;Eko;Jakarta;19370;minimarket
30;29/05/2018;1007;248;7;5928;0;0;organic;2018;Eko;Jakarta;19370;minimarket
31;22/05/2018;378;150;32;1419;0;0;organic;2018;Viola;Jakarta;18460;minimarket
32;15/05/2018;181;241;15;1703;0;0;organic;2018;Mei;Bandung;18330;minimarket
33;08/05/2018;239;389;36;1461;0;0;organic;2018;Viola;Jakarta;17030;minimarket
34;01/05/2018;139;269;16;1695;0;0;organic;2018;Eko;Jakarta;18460;minimarket
35;24/04/2018;140;154;56;1188;4;0;organic;2018;Viola;Jakarta;19240;minimarket
36;17/04/2018;88;323;3;1200;0;0;organic;2018;Clarissa;Medan;19240;minimarket
37;10/04/2018;92;301;0;767;0;0;organic;2018;Mei;Palembang;17550;minimarket
38;03/04/2018;99;322;0;590;3;0;organic;2018;Edelyn;Jakarta;18590;minimarket
39;27/03/2018;97;220;26;1356;3;0;organic;2018;Mei;Jakarta;15340;minimarket
40;20/03/2018;69;146;12;976;34;0;organic;2018;Eko;Makassar;15600;minimarket
41;13/03/2018;109;84;9;1274;3;0;organic;2018;Viola;BalikPapan;14950;minimarket
42;06/03/2018;136;127;5;589;10;0;organic;2018;Edelyn;Surabaya;17810;minimarket
43;28/02/2018;135;276;0;387;82;0;organic;2018;Edelyn;Jakarta;20020;minimarket
44;21/02/2018;314;32;0;614;295;0;organic;2018;Clarissa;Jayapura;17290;minimarket
45;14/02/2018;196;165;0;688;190;0;organic;2018;Viola;Bandung;17940;minimarket
46;07/02/2018;161;191;0;539;101;0;organic;2018;Edelyn;Medan;18850;minimarket
47;31/01/2018;292;137;0;749;63;0;organic;2018;Viola;Palembang;16900;minimarket
48;24/01/2018;236;132;0;1526;46;0;organic;2018;Clarissa;Jakarta;15080;minimarket
49;17/01/2018;454;42;0;560;164;0;organic;2018;Clarissa;Jakarta;18850;minimarket
50;10/01/2018;374;21;0;816;104;0;organic;2018;Edelyn;Jakarta;18200;minimarket
51;03/01/2018;292;13;0;462;145;0;organic;2018;Clarissa;Palembang;18720;minimarket
0;25/12/2018;4247;12544;638;19475;6388;0;organic;2018;Clarissa;Jakarta;20150;minimarket
1;18/12/2018;4282;11383;2390;16450;6752;0;organic;2018;Viola;Palembang;20800;minimarket
2;11/12/2018;3862;12346;3684;16668;6981;0;organic;2018;Clarissa;Jakarta;22230;minimarket
3;04/12/2018;5016;12919;876;14907;9442;0;organic;2018;Viola;Jayapura;22100;minimarket
4;27/11/2018;4255;11989;1073;16699;11621;0;organic;2018;Clarissa;BalikPapan;21970;minimarket
5;20/11/2018;4070;12447;1059;20023;13312;0;organic;2018;Edelyn;Makassar;21190;minimarket
6;13/11/2018;5111;13801;827;23131;8991;0;organic;2018;Eko;Bandung;22620;minimarket
7;06/11/2018;5866;10067;1873;18107;7289;0;organic;2018;Viola;Jayapura;22880;minimarket
8;30/10/2018;3145;10032;1059;14283;5183;0;organic;2018;Clarissa;Palembang;23400;minimarket
9;23/10/2018;4399;9251;505;12964;9162;0;organic;2018;Viola;Makassar;20150;minimarket
10;16/10/2018;5295;5664;1040;16796;5037;0;organic;2018;Edelyn;BalikPapan;21710;minimarket
11;09/10/2018;2686;10631;607;18266;12931;0;organic;2018;Mei;Jayapura;20150;minimarket
12;02/10/2018;2805;18186;650;13419;12325;0;organic;2018;Edelyn;BalikPapan;22880;minimarket
13;25/09/2018;4313;19597;1091;11441;8552;0;organic;2018;Eko;Jakarta;24310;minimarket
14;18/09/2018;4330;18801;334;8413;11946;0;organic;2018;Viola;Makassar;23140;minimarket
15;11/09/2018;3553;23353;78;8714;10569;0;organic;2018;Mei;Palembang;24180;minimarket
16;04/09/2018;5376;23930;231;9985;13478;0;organic;2018;Mei;Jakarta;22880;minimarket
17;28/08/2018;5906;22227;309;9529;16141;0;organic;2018;Clarissa;Bandung;21710;minimarket
18;21/08/2018;7265;21639;526;12589;9528;0;organic;2018;Clarissa;Jakarta;23400;minimarket
19;14/08/2018;5829;22763;4412;10714;10149;0;organic;2018;Clarissa;BalikPapan;23660;minimarket
20;07/08/2018;5185;21426;2732;14423;9046;0;organic;2018;Viola;Jakarta;23530;minimarket
21;31/07/2018;4040;21222;2116;16898;9410;0;organic;2018;Viola;BalikPapan;22360;minimarket
22;24/07/2018;4091;23352;79;19205;9387;0;organic;2018;Eko;Bandung;21190;minimarket
23;17/07/2018;3983;22440;886;13281;6056;0;organic;2018;Eko;Bandung;22880;minimarket
24;10/07/2018;3311;21766;5490;9277;8435;0;organic;2018;Edelyn;Jakarta;22100;minimarket
25;03/07/2018;3411;21335;5331;11798;8733;0;organic;2018;Viola;Medan;21190;minimarket
26;26/06/2018;5252;22040;1998;16107;6887;0;organic;2018;Clarissa;Jakarta;21190;minimarket
27;19/06/2018;6103;24051;7861;14702;5241;0;organic;2018;Clarissa;Surabaya;21190;minimarket
28;12/06/2018;5530;22176;2575;16998;3797;0;organic;2018;Eko;Jakarta;21190;minimarket
29;05/06/2018;5202;26661;3346;14844;4895;0;organic;2018;Edelyn;Surabaya;21840;minimarket
30;29/05/2018;4924;24224;1388;7022;3350;0;organic;2018;Clarissa;Makassar;22880;minimarket
31;22/05/2018;7056;25456;10288;6942;3583;0;organic;2018;Viola;Jakarta;21190;minimarket
32;15/05/2018;5526;23573;2754;9033;6892;0;organic;2018;Viola;Jakarta;21450;minimarket
33;08/05/2018;5400;23827;11270;8339;5991;0;organic;2018;Mei;Surabaya;20540;minimarket
34;01/05/2018;4212;22094;1261;8629;5882;0;organic;2018;Mei;Makassar;20670;minimarket
35;24/04/2018;4955;21250;3329;16742;15718;0;organic;2018;Viola;Jakarta;16770;minimarket
36;17/04/2018;4096;21297;3141;7726;6312;0;organic;2018;Eko;Jakarta;20410;minimarket
37;10/04/2018;4047;22066;7334;7183;16973;0;organic;2018;Clarissa;Palembang;17680;minimarket
38;03/04/2018;4227;20886;3760;5264;12405;0;organic;2018;Edelyn;Jakarta;18850;minimarket
39;27/03/2018;6444;19973;2999;5363;12663;0;organic;2018;Clarissa;Jakarta;18850;minimarket
40;20/03/2018;4101;18883;5029;6578;13452;0;organic;2018;Viola;Medan;18720;minimarket
41;13/03/2018;4494;19232;2392;6083;8858;0;organic;2018;Clarissa;Bandung;20020;minimarket
42;06/03/2018;4825;18332;1348;6599;4490;0;organic;2018;Mei;Bandung;22880;minimarket
43;28/02/2018;5744;20483;6482;8050;10998;0;organic;2018;Edelyn;Bandung;18070;minimarket
44;21/02/2018;3341;19358;4680;8503;15377;0;organic;2018;Edelyn;Palembang;17420;minimarket
45;14/02/2018;4151;17199;3353;7771;4296;0;organic;2018;Viola;Jayapura;21840;minimarket
46;07/02/2018;3285;17838;3582;8837;4083;0;organic;2018;Clarissa;Jayapura;20410;minimarket
47;31/01/2018;3229;17774;1427;9100;9343;0;organic;2018;Clarissa;Bandung;20150;minimarket
48;24/01/2018;4016;16270;8256;11379;16998;0;organic;2018;Clarissa;Jakarta;17290;minimarket
49;17/01/2018;4041;17676;8952;10323;9061;0;organic;2018;Viola;BalikPapan;19110;minimarket
50;10/01/2018;5395;14900;3837;11958;5868;0;organic;2018;Eko;Surabaya;21190;minimarket
51;03/01/2018;3092;15012;2690;7904;10258;0;organic;2018;Viola;Jakarta;19500;minimarket
0;25/12/2018;2888;7044;10;639;61580;0;organic;2018;Viola;Jakarta;8840;minimarket
1;18/12/2018;4213;3820;2;1072;26220;0;organic;2018;Clarissa;Makassar;12870;minimarket
2;11/12/2018;3529;3218;7;168;12834;0;organic;2018;Eko;Jakarta;18850;minimarket
3;04/12/2018;3404;4488;10;233;17929;0;organic;2018;Viola;BalikPapan;18980;minimarket
4;27/11/2018;2771;3371;8;130;20588;0;organic;2018;Viola;Palembang;18070;minimarket
5;20/11/2018;2457;4595;7;776;23418;0;organic;2018;Eko;Jakarta;18330;minimarket
6;13/11/2018;2802;8416;5;704;6865;0;organic;2018;Clarissa;Jayapura;28080;minimarket
7;06/11/2018;3623;7496;5;344;13765;0;organic;2018;Mei;Jakarta;23270;minimarket
8;30/10/2018;1911;4598;1;172;455;0;organic;2018;Clarissa;Medan;33150;minimarket
9;23/10/2018;1807;3688;18;386;1918;0;organic;2018;Clarissa;Palembang;27300;minimarket
10;16/10/2018;3781;4115;5;2640;15703;0;organic;2018;Eko;BalikPapan;18200;minimarket
11;09/10/2018;2824;2772;3;528;12139;0;organic;2018;Viola;Jayapura;18070;minimarket
12;02/10/2018;2843;2404;0;2391;18806;0;organic;2018;Viola;Jakarta;15730;minimarket
13;25/09/2018;2982;2887;0;4026;5668;0;organic;2018;Mei;Jayapura;20410;minimarket
14;18/09/2018;4166;3431;0;9866;7352;0;organic;2018;Viola;Makassar;18980;minimarket
15;11/09/2018;4820;5901;0;6677;25685;0;organic;2018;Viola;Palembang;15860;minimarket
16;04/09/2018;4755;13713;0;873;19012;0;organic;2018;Viola;Bandung;17420;minimarket
17;28/08/2018;5637;15480;0;259;253;0;organic;2018;Viola;Palembang;26780;minimarket
18;21/08/2018;4776;9486;5;2931;8516;0;organic;2018;Viola;Surabaya;21710;minimarket
19;14/08/2018;6587;11770;0;3626;7544;0;organic;2018;Clarissa;Bandung;22620;minimarket
20;07/08/2018;5514;9962;0;3074;10274;0;organic;2018;Edelyn;Bandung;20540;minimarket
21;31/07/2018;5706;11095;0;6848;6388;0;organic;2018;Viola;Jayapura;21320;minimarket
22;24/07/2018;5280;13778;10;1038;378;0;organic;2018;Viola;Jayapura;29250;minimarket
23;17/07/2018;4204;15793;26;113;8881;0;organic;2018;Viola;Bandung;24180;minimarket
24;10/07/2018;5421;11124;20;130;10554;0;organic;2018;Viola;Makassar;21580;minimarket
25;03/07/2018;6124;12523;0;66;26668;0;organic;2018;Edelyn;Palembang;17290;minimarket
26;26/06/2018;5890;17272;25;109;12982;0;organic;2018;Viola;Medan;18460;minimarket
27;19/06/2018;7924;26691;19;1979;13231;0;organic;2018;Viola;Bandung;15990;minimarket
28;12/06/2018;6922;15537;15;273;2393;0;organic;2018;Edelyn;Medan;21710;minimarket
29;05/06/2018;7923;20356;12;90;791;0;organic;2018;Edelyn;Surabaya;21580;minimarket
30;29/05/2018;2628;21156;0;150;10963;0;organic;2018;Eko;Surabaya;18720;minimarket
31;22/05/2018;1811;32673;7;123;22329;0;organic;2018;Viola;Bandung;15860;minimarket
32;15/05/2018;1973;24271;3;97;2401;0;organic;2018;Viola;Jayapura;20930;minimarket
33;08/05/2018;2072;19666;3;103;18260;0;organic;2018;Mei;Bandung;15470;minimarket
34;01/05/2018;2159;14038;0;99;28220;0;organic;2018;Mei;Jakarta;13390;minimarket
35;24/04/2018;1875;29434;3;199;6676;0;organic;2018;Clarissa;Jakarta;18070;minimarket
36;17/04/2018;2204;14267;2;93;3259;0;organic;2018;Edelyn;Jakarta;21320;minimarket
37;10/04/2018;2126;32427;0;322;46350;0;organic;2018;Viola;Jakarta;12480;minimarket
38;03/04/2018;2241;16387;5;297;16519;0;organic;2018;Eko;Jakarta;16900;minimarket
39;27/03/2018;1420;16075;2;89;13241;0;organic;2018;Viola;Jakarta;17290;minimarket
40;20/03/2018;1403;26704;0;258;67807;0;organic;2018;Clarissa;Makassar;11310;minimarket
41;13/03/2018;1466;10758;0;36;26630;0;organic;2018;Viola;Palembang;14690;minimarket
42;06/03/2018;1472;11529;2;0;16349;0;organic;2018;Viola;Medan;16770;minimarket
43;28/02/2018;1352;10794;2;26;140;0;organic;2018;Mei;Jakarta;24570;minimarket
44;21/02/2018;786;9954;5;191;2274;0;organic;2018;Viola;Jakarta;22880;minimarket
45;14/02/2018;1155;18425;3;1434;42665;0;organic;2018;Edelyn;Palembang;11700;minimarket
46;07/02/2018;1307;12258;0;12385;4072;0;organic;2018;Clarissa;Palembang;14560;minimarket
47;31/01/2018;1050;9317;13;43;14149;0;organic;2018;Clarissa;Jakarta;17550;minimarket
48;24/01/2018;1555;8078;15;0;8077;0;organic;2018;Edelyn;Bandung;20800;minimarket
49;17/01/2018;1345;11419;0;28;16654;0;organic;2018;Clarissa;Jakarta;15860;minimarket
50;10/01/2018;1552;12122;15;22;16870;0;organic;2018;Mei;Jakarta;16250;minimarket
51;03/01/2018;2016;10072;7;134;16022;0;organic;2018;Mei;BalikPapan;18720;minimarket
0;25/12/2018;169;3060;370;4526;73;0;organic;2018;Viola;Jakarta;20800;minimarket
1;18/12/2018;210;2561;292;3393;149;0;organic;2018;Mei;Jakarta;20800;minimarket
2;11/12/2018;129;3172;299;3333;752;0;organic;2018;Clarissa;BalikPapan;21190;minimarket
3;04/12/2018;154;2819;259;4029;371;0;organic;2018;Clarissa;Bandung;26130;minimarket
4;27/11/2018;194;2961;331;5709;660;0;organic;2018;Clarissa;Jakarta;26130;minimarket
5;20/11/2018;145;3002;445;7328;1102;0;organic;2018;Viola;Jakarta;24310;minimarket
6;13/11/2018;181;3018;418;5476;1183;0;organic;2018;Clarissa;Makassar;24050;minimarket
7;06/11/2018;181;3574;447;8399;1050;0;organic;2018;Viola;Jakarta;24050;minimarket
8;30/10/2018;181;5747;603;6483;183;0;organic;2018;Edelyn;Medan;23790;minimarket
9;23/10/2018;172;6245;615;6163;1547;0;organic;2018;Viola;Jakarta;21970;minimarket
10;16/10/2018;168;5344;580;6433;597;0;organic;2018;Eko;Jakarta;21970;minimarket
11;09/10/2018;252;6046;666;6449;869;0;organic;2018;Clarissa;Surabaya;21450;minimarket
12;02/10/2018;190;4744;452;4848;230;0;organic;2018;Clarissa;Bandung;24310;minimarket
13;25/09/2018;226;4839;424;6302;1015;0;organic;2018;Viola;Medan;23530;minimarket
14;18/09/2018;209;5138;451;5827;506;0;organic;2018;Mei;BalikPapan;24050;minimarket
15;11/09/2018;217;5379;518;8919;875;0;organic;2018;Edelyn;Bandung;23010;minimarket
16;04/09/2018;202;5615;591;7280;1263;0;organic;2018;Edelyn;Jayapura;23790;minimarket
17;28/08/2018;433;5341;562;6860;1558;0;organic;2018;Viola;Jakarta;23270;minimarket
18;21/08/2018;393;5555;665;7973;457;0;organic;2018;Eko;Medan;23790;minimarket
19;14/08/2018;265;5473;699;4511;606;0;organic;2018;Eko;Surabaya;23920;minimarket
20;07/08/2018;279;9030;1380;3958;1154;0;organic;2018;Viola;Bandung;21450;minimarket
21;31/07/2018;326;7146;1132;6307;339;0;organic;2018;Clarissa;Jakarta;21840;minimarket
22;24/07/2018;285;6935;1421;5946;425;0;organic;2018;Viola;Bandung;22360;minimarket
23;17/07/2018;340;4953;1037;5924;532;0;organic;2018;Viola;Jakarta;22880;minimarket
24;10/07/2018;332;3715;647;5254;213;0;organic;2018;Eko;Surabaya;24310;minimarket
25;03/07/2018;241;3230;722;4771;186;0;organic;2018;Viola;Surabaya;24440;minimarket
26;26/06/2018;263;3229;599;4327;805;0;organic;2018;Clarissa;BalikPapan;22360;minimarket
27;19/06/2018;251;3228;590;4323;513;0;organic;2018;Clarissa;Surabaya;23140;minimarket
28;12/06/2018;229;3677;469;4380;1027;0;organic;2018;Viola;Jakarta;22100;minimarket
29;05/06/2018;222;4200;465;4238;1071;0;organic;2018;Edelyn;Palembang;20540;minimarket
30;29/05/2018;235;3674;404;3765;501;0;organic;2018;Edelyn;Jakarta;23400;minimarket
31;22/05/2018;198;3106;339;3330;1418;0;organic;2018;Viola;Surabaya;17290;minimarket
32;15/05/2018;282;3879;442;1947;79;0;organic;2018;Clarissa;Palembang;21580;minimarket
33;08/05/2018;323;3842;493;2045;228;0;organic;2018;Viola;Makassar;21450;minimarket
34;01/05/2018;229;3675;494;1923;193;0;organic;2018;Edelyn;Jakarta;20670;minimarket
35;24/04/2018;157;3368;437;1791;100;0;organic;2018;Viola;Jakarta;20930;minimarket
36;17/04/2018;211;2959;321;2501;447;0;organic;2018;Viola;Medan;19370;minimarket
37;10/04/2018;170;2879;336;3421;565;0;organic;2018;Clarissa;Surabaya;17290;minimarket
38;03/04/2018;158;3254;392;850;225;0;organic;2018;Edelyn;Bandung;22490;minimarket
39;27/03/2018;137;2548;330;2230;658;0;organic;2018;Clarissa;Palembang;18590;minimarket
40;20/03/2018;192;2697;327;1020;1024;0;organic;2018;Edelyn;Surabaya;18460;minimarket
41;13/03/2018;264;2611;314;1780;372;0;organic;2018;Eko;Jakarta;20020;minimarket
42;06/03/2018;156;2740;376;443;5;0;organic;2018;Eko;Jakarta;23270;minimarket
43;28/02/2018;231;2720;363;902;30;0;organic;2018;Viola;Bandung;22230;minimarket
44;21/02/2018;212;2288;383;660;22;0;organic;2018;Mei;BalikPapan;22880;minimarket
45;14/02/2018;184;1987;398;1297;369;0;organic;2018;Mei;Jakarta;20670;minimarket
46;07/02/2018;215;2622;515;1281;930;0;organic;2018;Edelyn;Jakarta;20020;minimarket
47;31/01/2018;188;2632;448;1822;641;0;organic;2018;Clarissa;Jakarta;20280;minimarket
48;24/01/2018;113;2236;416;2409;102;0;organic;2018;Eko;Bandung;20670;minimarket
49;17/01/2018;147;2089;437;1261;204;0;organic;2018;Clarissa;Jakarta;21580;minimarket
50;10/01/2018;145;3049;534;2217;560;0;organic;2018;Eko;Palembang;20670;minimarket
51;03/01/2018;157;2420;558;1386;364;0;organic;2018;Viola;Medan;21840;minimarket
0;25/12/2018;501;2272;152;2309;0;0;organic;2018;Viola;Palembang;21580;minimarket
